# Group = s5
# random walks of length at most 270
# avg dimension = 25.56
# number of random representations averaged over = 10
#
# x, frac, samp : 
#           * noise strength = 10^-x, 
#           * frac = fraction of irreps correctly identified, 
#           * samp = avg total number of samples used.

15.0, 0.9999999999999999,3899.9000000000005
14.5, 0.9999999999999999,3369.3
14.0, 0.9999999999999999,4813.6
13.5, 0.9999999999999999,5491.500000000001
13.0, 0.9999999999999999,4342.0
12.5, 0.9999999999999999,4607.3
12.0, 0.9999999999999999,3457.8000000000006
11.5, 0.9999999999999999,5108.3
11.0, 0.9999999999999999,4342.0
10.5, 0.9999999999999999,3516.7000000000007
10.0, 0.9999999999999999,3958.8
9.5, 0.9999999999999999,7230.500000000001
9.0, 0.9999999999999999,4902.9
8.5, 0.9999999999999999,5108.3
8.0, 0.9999999999999999,4784.5
7.5, 0.9999999999999999,6259.3
7.0, 0.30000000000000004,100550.20000000001
6.5, 0.2,91396.2
6.0, 0.6,43842.40000000001
5.5, 0.1,119471.1
