# Group = s4
# random walks of length at most 228
# avg dimension = 129.45555555555555
# number of random representations averaged over = 10
# threshold probability of false positive = 1e-07
#
# x, frac, samp : 
#           * noise strength = 10^-x, 
#           * frac = fraction of irreps correctly identified, 
#           * samp = avg total number of samples used.

15.00, 1.00, 2114.40
14.50, 1.00, 2578.50
14.00, 1.00, 2320.60
13.50, 1.00, 2062.70
13.00, 1.00, 3403.90
12.50, 1.00, 2733.30
12.00, 1.00, 2475.40
11.50, 1.00, 2785.00
11.00, 1.00, 3352.50
